Date,Open,High,Low,Close,Adj Close,Volume,
12/6/2016,189.6799927,191.4055023,189.6799927,191.0559998,191.0559998,116218000,
12/7/2016,191.0527496,192.8857574,189.9375,192.0330048,192.0330048,96426096,
12/8/2016,192.0189972,193.6744995,191.486496,192.7024994,192.7024994,80111904,
12/9/2016,192.4859924,193.6320038,192.4122467,193.1985016,193.1985016,68705296,
12/10/2016,193.2557526,194.272995,193.2274933,193.6625061,193.6625061,53843100,
12/11/2016,193.6880035,193.6994934,191.3529968,192.4327545,192.4327545,57313400,
12/12/2016,192.5099945,195.4804993,192.5099945,195.0217438,195.0217438,76571000,
12/13/2016,195.1617432,197.1150055,194.4904938,195.1390076,195.1390076,81645600,
12/14/2016,195.0012512,195.5084991,194.2097473,195.3702545,195.3702545,75979000,
12/15/2016,195.0175018,195.3587494,194.4505005,194.5220032,194.5220032,81580096,
12/16/2016,194.7407532,196.2579956,194.7407532,196.2267456,196.2267456,83608200,
12/17/2016,196.2915039,198.127243,196.2160034,197.7072449,197.7072449,78989800,
12/18/2016,197.7519989,198.6842499,197.0065002,197.6325073,197.6325073,60524400,
12/19/2016,197.6730042,198.4027557,197.5800018,198.1784973,198.1784973,74886400,
12/20/2016,198.0617523,200.3342438,197.8742523,200.2189941,200.2189941,99629296,
12/21/2016,200.1609955,208.5702515,199.8512573,208.5702515,208.5702515,155576000,
12/22/2016,208.5449982,218.9454956,208.5372467,216.1349945,216.1349945,200027008,
12/23/2016,216.2220001,231.2792511,216.1692505,230.4960022,230.4960022,275564000,
12/24/2016,230.5449982,230.869751,221.5837555,224.7055054,224.7055054,137727008,
12/25/2016,224.9129944,224.9129944,215.6060028,224.0457458,224.0457458,143664992,
12/26/2016,224.2262573,228.2960052,224.2245026,226.9024963,226.9024963,123771000,
12/27/2016,227.088501,235.0119934,226.0637512,233.2994995,233.2994995,167308000,
12/28/2016,233.7077484,243.9802551,233.7077484,243.9802551,243.9802551,236630000,
12/29/2016,243.78125,244.8492432,238.6257477,243.3742523,243.3742523,199320000,
12/30/2016,243.1337433,243.1337433,233.708252,240.309494,240.309494,187474000,
12/31/2016,240.1567535,240.9357452,236.8090057,240.9357452,240.9357452,99135104,
1/1/2017,240.914505,250.7700043,239.6747437,249.5812531,249.5812531,147775008,
1/2/2017,249.6542511,257.8475037,249.1755066,255.4375,255.4375,222184992,
1/3/2017,255.3999939,261.019989,255.3999939,260.9599915,260.9599915,185168000,
1/4/2017,261.1000061,289.855011,261.1000061,288.6824951,288.6824951,344945984,
1/5/2017,289.1824951,297.7749939,227.604248,253.3450012,253.3450012,510199008,
1/6/2017,253.5599976,261.7025146,220.9859924,225.5502472,225.5502472,351876000,
1/7/2017,225.8717499,227.1462555,205.8890076,227.1462555,227.1462555,279550016,
1/8/2017,227.0437469,235.6809998,221.8122559,227.7997437,227.7997437,158715008,
1/9/2017,228.3110046,228.4214935,219.9517517,225.7070007,225.7070007,141876992,
1/10/2017,225.6100006,228.7182465,225.2649994,226.919754,226.919754,115808000,
1/11/2017,227.0287476,229.8619995,190.6912537,194.4392548,194.4392548,310928992,
1/12/2017,193.7944946,206.5614929,188.9389954,201.2084961,201.2084961,222326000,
1/13/2017,200.9342499,207.2502441,195.0007477,205.9960022,205.9960022,168968000,
1/14/2017,206.2855072,208.7712555,203.1139984,204.6029968,204.6029968,93063296,
1/15/2017,204.5355072,205.8267517,203.2177429,205.4494934,205.4494934,71013600,
1/16/2017,205.445755,208.6325073,205.067749,207.8834991,207.8834991,82755200,
1/17/2017,207.736496,227.6402435,207.6990051,226.9844971,226.9844971,155095008,
1/18/2017,227.3432465,229.3747559,214.576004,221.6544952,221.6544952,225676992,
1/19/2017,222.0837555,226.1535034,221.0845032,224.7682495,224.7682495,105625000,
1/20/2017,224.5429993,224.8495026,221.7519989,223.7565002,223.7565002,86728400,
1/21/2017,223.8872528,231.8417511,223.8837433,230.4472504,230.4472504,111158000,
1/22/2017,230.5512543,234.3812561,224.3910065,231.1682434,231.1682434,116573000,
1/23/2017,231.3747559,232.0664978,229.184494,230.253006,230.253006,73588600,
1/24/2017,227.6692505,231.0362549,223.0715027,223.1717529,223.1717529,111349000,
1/25/2017,222.9810028,225.8130035,222.9217529,225.385498,225.385498,120831000,
1/26/2017,225.5987549,229.8314972,225.5559998,229.3964996,229.3964996,131958000,
1/27/2017,229.5897522,230.8057556,228.9615021,229.9375,229.9375,125594000,
1/28/2017,229.9527435,230.9777527,229.9527435,230.3975067,230.3975067,68979600,
1/29/2017,230.5167542,230.8545074,229.7870026,229.8739929,229.8739929,60851700,
1/30/2017,230.0377502,230.7619934,229.8684998,230.0955048,230.0955048,78227296,
1/31/2017,230.2397461,243.0047455,230.2397461,242.6007538,242.6007538,164582000,
2/1/2017,242.7352448,247.2785034,242.6855011,247.2557526,247.2557526,150110000,
2/2/2017,247.5002441,253.3800049,245.8052521,252.9499969,252.9499969,145820992,
2/3/2017,252.8650055,258.4674988,252.1974945,257.4775085,257.4775085,201278000,
2/4/2017,257.832489,261.4750061,253.7899933,260.7250061,260.7250061,155064000,
2/5/2017,260.8800049,260.9075012,255.5924988,256.8349915,256.8349915,114208000,
2/6/2017,257.1000061,261.1600037,257.0400085,259.5375061,259.5375061,111762000,
2/7/2017,260.0350037,265.4825134,260.0350037,265.3374939,265.3374939,146007008,
2/8/2017,265.5799866,269.7424927,259.3724976,265.7674866,265.7674866,201855008,
2/9/2017,266.1749878,272.2474976,238.3359985,248.5957489,248.5957489,407220000,
2/10/2017,248.9080048,249.7262573,236.6727448,247.1685028,247.1685028,190452000,
2/11/2017,247.2245026,252.3224945,245.7075043,251.1125031,251.1125031,102261000,
2/12/2017,250.8800049,251.1900024,249.2302551,249.7952576,249.7952576,67530000,
2/13/2017,249.7212524,250.5249939,244.0005035,247.6605072,247.6605072,100607000,
2/14/2017,247.9337463,252.8775024,246.6177521,251.1374969,251.1374969,137946000,
2/15/2017,251.5525055,252.2100067,250.3950043,251.8699951,251.8699951,89759400,
2/16/2017,251.9125061,258.3424988,251.9125061,256.8599854,256.8599854,122277000,
2/17/2017,256.5299988,263.292511,256.4100037,261.5524902,261.5524902,136474000,
2/18/2017,262.3024902,265.2749939,261.7399902,263.605011,263.605011,99073504,
2/19/2017,263.6900024,264.2025146,260.8649902,261.9674988,261.9674988,77423296,
2/20/2017,262.1724854,270.1224976,260.4224854,269.9949951,269.9949951,109478000,
2/21/2017,269.8200073,279.3125,269.2325134,278.8250122,278.8250122,186868992,
2/22/2017,278.7000122,281.3475037,275.1375122,279.3599854,279.3599854,136100000,
2/23/2017,279.3175049,294.1549988,279.2399902,291.6799927,291.6799927,189454000,
2/24/2017,293.1774902,300.0975037,282.9899902,293.4200134,293.4200134,330759008,
2/25/2017,292.6025085,293.7124939,281.1474915,285.9599915,285.9599915,139960992,
2/26/2017,286.0675049,291.8674927,282.5499878,291.2999878,291.2999878,116486000,
2/27/2017,290.9450073,295.4949951,290.8450012,294.9924927,294.9924927,131570000,
2/28/2017,295.1799927,298.3125,292.9549866,294.9924927,294.9924927,184956000,
3/1/2017,295.0100098,305.625,294.9224854,305.625,305.625,229056992,
3/2/2017,306.1700134,315.5325012,303.9049988,312.7525024,312.7525024,368275008,
3/3/2017,312.6774902,320.0775146,312.6774902,318.7474976,318.7474976,315739008,
3/4/2017,319.3575134,319.8500061,307.6275024,313.7875061,313.7875061,183270000,
3/5/2017,313.5725098,316.8225098,309.5150146,316.7799988,316.7799988,134127000,
3/6/2017,316.8674927,319,316.1499939,318.207489,318.207489,153656992,
3/7/2017,318.3024902,318.8875122,301.2000122,305.8850098,305.8850098,291256000,
3/8/2017,305.8074951,308.0400085,287.019989,287.5,287.5,332603008,
3/9/2017,287.5874939,299.3649902,285.3074951,297.1224976,297.1224976,212283008,
3/10/2017,297.3399963,317.6174927,269.3125,279.1799927,279.1799927,563795968,
3/11/2017,279.0799866,298.457489,279.0799866,293.957489,293.957489,283320000,
3/12/2017,294.1549988,306.7449951,293.8399963,305.3450012,305.3450012,227176000,
3/13/2017,305.4450073,309.3424988,304.2575073,307.980011,307.980011,380276992,
3/14/2017,308.0400085,311.2025146,305.1799927,310,310,245306000,
3/15/2017,310.0400085,312.9024963,309.9375,312.4024963,312.4024963,297804992,
3/16/2017,312.832489,314.4949951,288.1099854,296.9525146,296.9525146,638568000,
3/17/2017,295.0400085,295.0400085,274.8924866,275.0574951,275.0574951,706598976,
3/18/2017,274.9224854,278.5174866,239.4137573,243.4544983,243.4544983,621302016,
3/19/2017,244.1824951,267.4775085,244.1824951,259.1849976,259.1849976,406648000,
3/20/2017,259.3099976,265.7575073,259.1700134,263.5574951,263.5574951,286529984,
3/21/2017,263.8399963,280.6075134,263.8399963,280.1350098,280.1350098,337391008,
3/22/2017,280.1625061,280.1625061,253.5525055,262.2850037,262.2850037,380840992,
3/23/2017,262.5125122,264.5025024,257.2325134,259.6474915,259.6474915,248540000,
3/24/2017,259.6124878,260.1174927,233.5894928,234.3800049,234.3800049,491038016,
3/25/2017,234.1349945,243.9402466,225.9282532,243.1947479,243.1947479,435803008,
3/26/2017,243.5037537,251.9900055,238.5464935,241.6812439,241.6812439,303668000,
3/27/2017,243.0137482,261.6000061,242.9960022,261.4425049,261.4425049,372535008,
3/28/2017,261.144989,266.1625061,256.9324951,261.7875061,261.7875061,326332000,
3/29/2017,261.519989,263.7825012,253.9700012,259.9924927,259.9924927,298457984,
3/30/2017,260.5524902,262.3225098,255.0099945,256.6075134,256.6075134,352968992,
3/31/2017,256.6600037,268.730011,256.6600037,267.9475098,267.9475098,447287008,
4/1/2017,267.9274902,272.9299927,265.2724915,270.125,270.125,289633984,
4/2/2017,270.1524963,276.8974915,268.8624878,275.542511,275.542511,514187008,
4/3/2017,275.7374878,287.9349976,275.7374878,285.9525146,285.9525146,580444032,
4/4/2017,286.3800049,289.1099854,280.1300049,283.3125,283.3125,436310016,
4/5/2017,283.5350037,283.7724915,278.4075012,281.1950073,281.1950073,414784000,
4/6/2017,281.4525146,297.0924988,281.4525146,295.6700134,295.6700134,511222016,
4/7/2017,294.7349854,296.644989,290.8475037,294.2250061,294.2250061,317022016,
4/8/2017,293.1625061,296.2449951,290.644989,293.9874878,293.9874878,209312000,
4/9/2017,294.1424866,299.3024902,292.9649963,296.9674988,296.9674988,242343008,
4/10/2017,296.8250122,297.5849915,294.7600098,296.7825012,296.7825012,215883008,
4/11/2017,296.8649902,302.0174866,296.8649902,301.2525024,301.2525024,216182000,
4/12/2017,301.2025146,301.7850037,299.1900024,300.0924988,300.0924988,288702016,
4/13/2017,300.2550049,301.4725037,289.1099854,292.3200073,292.3200073,351968992,
4/14/2017,292.582489,297.7000122,289.9475098,291.8850098,291.8850098,254827008,
4/15/2017,291.8250122,297,291.2399902,293.1300049,293.1300049,203559008,
4/16/2017,293.1524963,296.8049927,293.1524963,295.7349854,295.7349854,183231008,
4/17/2017,295.8125,298.7250061,293.1625061,298.4775085,298.4775085,253206000,
4/18/2017,298.4425049,304.3924866,298.4425049,302.917511,302.917511,270524000,
4/19/2017,303.0325012,303.8775024,301.269989,302.5725098,302.5725098,288060992,
4/20/2017,302.769989,310.1975098,302.1025085,307.269989,307.269989,315108000,
4/21/2017,307.355011,308.9849854,303.8900146,305.5125122,305.5125122,272167008,
4/22/2017,305.6774902,308.8900146,302.1174927,307.9274902,307.9274902,249320000,
4/23/2017,307.980011,308.0499878,300.9849854,301.8024902,301.8024902,258951008,
4/24/2017,302.4075012,312.7349854,302.4075012,312.5375061,312.5375061,235806000,
4/25/2017,312.6124878,316.894989,312.4924927,316.3724976,316.3724976,242556000,
4/26/2017,316.4974976,323.707489,316.4825134,320.269989,320.269989,329631008,
4/27/2017,320.4700012,329.9249878,320.3250122,329.4324951,329.4324951,449196992,
4/28/2017,329.4349976,332.8200073,323.0924988,329.1199951,329.1199951,527488992,
4/29/2017,329.4599915,331.7999878,328.8024902,330.4475098,330.4475098,422705984,
4/30/2017,330.4674988,336.9775085,328.730011,336.9725037,336.9725037,413115008,
5/1/2017,337.0750122,358.5799866,337.0750122,355.3999939,355.3999939,713624000,
5/2/2017,355.2575073,368.4750061,353.9224854,363.2049866,363.2049866,477337984,
5/3/2017,363.4450073,373.1925049,361.8724976,372.5224915,372.5224915,583795968,
5/4/2017,372.6799927,402.2275085,372.6799927,384.417511,384.417511,933548992,
5/5/2017,385.2174988,404.5075073,382.5775146,388.8624878,388.8624878,946035968,
5/6/2017,389.2025146,394.7000122,385.625,394.7000122,394.7000122,582529984,
5/7/2017,394.8674927,399.1799927,389.9400024,399.1774902,399.1774902,1080029952,
5/8/2017,399.230011,430.8374939,399.230011,430.8374939,430.8374939,1340320000,
5/9/2017,430.9725037,458.3724976,429.0750122,438.8399963,438.8399963,1167920000,
5/10/2017,439.1300049,447.1099854,429.7749939,446.7825012,446.7825012,915723008,
5/11/2017,445.0924988,468.4825134,438.8374939,462.1424866,462.1424866,799489984,
5/12/2017,461.4400024,464.0375061,423.5025024,431.0599976,431.0599976,740984000,
5/13/2017,430.7799988,453.2474976,412.769989,451.2275085,451.2275085,579635008,
5/14/2017,450.2149963,457.855011,444.1549988,452.2275085,452.2275085,437196000,
5/15/2017,452.1099854,453.2000122,427.1350098,434.6075134,434.6075134,731529024,
5/16/2017,435.4249878,446.4849854,421.6350098,433.6124878,433.6124878,959044992,
5/17/2017,431.6824951,466.0125122,415.4775085,459.7724915,459.7724915,1064729984,
5/18/2017,454.6749878,476.1199951,451.7799988,472.1625061,472.1625061,894321024,
5/19/2017,474.3424988,501.1300049,472.5625,496.9274902,496.9274902,1157289984,
5/20/2017,496.0599976,521.1824951,493.730011,521.1824951,521.1824951,961336000,
5/21/2017,516.7575073,529.7700195,509.375,510.2999878,510.2999878,1147859968,
5/22/2017,510.7974854,575.9749756,504.4674988,543.3499756,543.3499756,1942220032,
5/23/2017,547.8900146,580.2050171,544.625,580.1049805,580.1049805,1378749952,
5/24/2017,580.3425293,630.9299927,580.3425293,610.9099731,610.9099731,1725379968,
5/25/2017,611.5599976,690.9274902,571.3250122,576.2449951,576.2449951,2406700032,
5/26/2017,580.2224731,643.4475098,517.9974976,550.6049805,550.6049805,1763480064,
5/27/2017,549.0675049,565.0499878,463.957489,509.7174988,509.7174988,1700480000,
5/28/2017,513.5200195,566.835022,513.5200195,538.9500122,538.9500122,1147139968,
5/29/2017,539.8574829,576.7625122,526.7924805,563.9025269,563.9025269,994625024,
5/30/2017,563.8400269,575.4899902,531.1425171,543.8674927,543.8674927,1443970048,
5/31/2017,546.7974854,577.7700195,536.3925171,571.602478,571.602478,1544829952,
6/1/2017,572.0825195,612.0974731,572.0825195,601.9699707,601.9699707,1653180032,
6/2/2017,601.0075073,622.1375122,593.3300171,622.1375122,622.1375122,1317030016,
6/3/2017,623.4299927,645.477478,605.8925171,628.8375244,628.8375244,1514950016,
6/4/2017,636.9475098,646.4724731,613.1350098,627.9525146,627.9525146,1355120000,
6/5/2017,628.0999756,671.7025146,627.5549927,671.7025146,671.7025146,1369309952,
6/6/2017,672.710022,749.977478,672.710022,715.7999878,715.7999878,2089609984,
6/7/2017,717.3449707,717.3449707,675.1400146,683.039978,683.039978,1517709952,
6/8/2017,680.1224976,703.8250122,667.7374878,701.4050293,701.4050293,1281170048,
6/9/2017,701.8599854,725.4274902,698.9050293,705.9525146,705.9525146,1348950016,
6/10/2017,707.0349731,737.7474976,686.6375122,736.9274902,736.9274902,2018889984,
6/11/2017,735.602478,749.1500244,710.1325073,739.5275269,739.5275269,1752400000,
6/12/2017,738.3049927,749.3150024,629.6400146,664.9074707,664.9074707,2569530112,
6/13/2017,670.227478,697.2600098,662.5949707,679.2550049,679.2550049,1781200000,
6/14/2017,679.2199707,696.7075195,603.2349854,626.5925293,626.5925293,1696560000,
6/15/2017,624.8950195,633.6774902,553.2399902,616.1450195,616.1450195,2026259968,
6/16/2017,617.3925171,634.9799805,596.2874756,629.6400146,629.6400146,1195190016,
6/17/2017,628.5025024,671.2974854,621.2399902,663.9699707,663.9699707,1534509952,
6/18/2017,663.8375244,665.5250244,629.0825195,637.0725098,637.0725098,1178659968,
6/19/2017,637.2575073,665.7125244,637.2575073,647.4000244,647.4000244,1446840064,
6/20/2017,647.8150024,690.8624878,647.4550171,680.4475098,680.4475098,1854189952,
6/21/2017,677.3574829,693.0025024,665.0999756,672.2750244,672.2750244,1626579968,
6/22/2017,672.7575073,680.9349976,660.5900269,676.352478,676.352478,1097939968,
6/23/2017,676.835022,691.2924805,676.5925293,686.227478,686.227478,961318976,
6/24/2017,684.6300049,689.4849854,645.7974854,652.1799927,652.1799927,982750016,
6/25/2017,651.8125,670.5650024,638.0300293,647.352478,647.352478,1161100032,
6/26/2017,647.6425171,653.8125,594.0725098,619.6124878,619.6124878,1663280000,
6/27/2017,619.6124878,638.1124878,583.2474976,638.1124878,638.1124878,1489789952,
6/28/2017,638.2575073,650.9949951,621.1049805,643.6975098,643.6975098,1183869952,
6/29/2017,641.8900146,647.2075195,627.6199951,634.8300171,634.8300171,949979008,
6/30/2017,634.8099976,639.8125,619.6074829,620.210022,620.210022,860273024,
7/1/2017,623.1500244,628.8175049,604.8074951,608.6375122,608.6375122,779913984,
7/2/2017,609.0999756,628.5700073,598.710022,626.6174927,626.6174927,803747008,
7/3/2017,624.6400146,648.75,620.1174927,641.0150146,641.0150146,964112000,
7/4/2017,640.25,657.897522,639.8375244,650.4099731,650.4099731,985516032,
7/5/2017,650.7175293,655.6624756,634.6375122,650.4974976,650.4974976,941566016,
7/6/2017,652.0250244,654.1799927,645.4224854,652.1400146,652.1400146,761956992,
7/7/2017,652.147522,729.0349731,624.7175293,629.664978,629.664978,917411968,
7/8/2017,630.0675049,642.835022,623.0775146,642.835022,642.835022,733329984,
7/9/2017,643.1525269,658.8724976,629.397522,629.6099854,629.6099854,527856000,
7/10/2017,631.3125,634.289978,580.2824707,593.1400146,593.1400146,1111200000,
7/11/2017,596.4724731,603.3674927,574.2025146,584.4475098,584.4475098,1329760000,
7/12/2017,583.1925049,605.9274902,568.7849731,599.710022,599.710022,1117410048,
7/13/2017,600.6749878,606.3049927,585.2075195,589.4749756,589.4749756,835769984,
7/14/2017,590.147522,590.8125,545.8049927,558.335022,558.335022,882502976,
7/15/2017,557.5300293,557.7849731,497.6025085,499.7149963,499.7149963,993608000,
7/16/2017,497.9949951,514.6925049,460.7575073,482.4549866,482.4549866,1182870016,
7/17/2017,483.1549988,557.6224976,483.1549988,557.102478,557.102478,1201760000,
7/18/2017,558.3800049,596.9025269,541.1925049,579.7199707,579.7199707,1512450048,
7/19/2017,580.7700195,599.2924805,565.0574951,568.3574829,568.3574829,1245100032,
7/20/2017,567.4724731,725.1749878,567.4724731,704.4000244,704.4000244,2249260032,
7/21/2017,709.602478,709.602478,655.4625244,666.9400024,666.9400024,1489449984,
7/22/2017,667.1574707,715.6049805,664.4274902,702.5300293,702.5300293,1177129984,
7/23/2017,702.0250244,708.0449829,663.4849854,682.5999756,682.5999756,1072840000,
7/24/2017,683.1749878,694.3150024,674.7974854,688.7150269,688.7150269,866473984,
7/25/2017,689.375,692.0200195,620.2399902,644.1199951,644.1199951,1460089984,
7/26/2017,644.4425049,652.6900024,612.7000122,632.3624878,632.3624878,937404032,
7/27/2017,634.6774902,673.3300171,632.335022,667.9450073,667.9450073,789104000,
7/28/2017,669.9324951,724.3624878,669.9324951,702.2525024,702.2525024,1380099968,
7/29/2017,701.7550049,702.1900024,673.2000122,681.6124878,681.6124878,803745984,
7/30/2017,681.0974731,689.6325073,661.2125244,689.2949829,689.2949829,705942976,
7/31/2017,690.8099976,722.4050293,680.1525269,718.835022,718.835022,860574976,
8/1/2017,717.8250122,730.3375244,671.4025269,679.5650024,679.5650024,1324669952,
8/2/2017,681.7824707,690.6325073,667.147522,677.6674805,677.6674805,1094950016,
8/3/2017,677.3900146,703.3275146,671.2849731,701.1824951,701.1824951,804796992,
8/4/2017,701.7324829,724.8325195,685.9299927,723.9724731,723.9724731,1002120000,
8/5/2017,724.4074707,822.5025024,718.7075195,813.227478,813.227478,1945699968,
8/6/2017,814.4025269,823.3225098,788.9000244,803.4849854,803.4849854,1105030016,
8/7/2017,803.1950073,849.4199829,795.2224731,844.7349854,844.7349854,1482279936,
8/8/2017,842.5549927,871.2125244,836.4575195,854.9849854,854.9849854,1752760064,
8/9/2017,855.0999756,855.6900024,811.9174805,835.6174927,835.6174927,1468960000,
8/10/2017,835.460022,863.3624878,829.8674927,845.3200073,845.3200073,1515110016,
8/11/2017,843.4550171,919.9299927,843.0300293,912.6550293,912.6550293,2021190016,
8/12/2017,912.6574707,987.4799805,903.4249878,971.1774902,971.1774902,2219589888,
8/13/2017,970.0100098,1052.097534,964.4500122,1018.315002,1018.315002,3159089920,
8/14/2017,1016.525024,1081.282471,997.289978,1081.282471,1081.282471,2463089920,
8/15/2017,1081.747559,1113.992554,976.5449829,1045.482544,1045.482544,3258050048,
8/16/2017,1050.084961,1095.307495,998.6049805,1094.157471,1094.157471,2272039936,
8/17/2017,1096.109985,1121.175049,1060.92749,1082.922485,1082.922485,2553359872,
8/18/2017,1081.084961,1092.532471,1003.849976,1040.155029,1040.155029,2941710080,
8/19/2017,1034.4375,1060.814941,992.6375122,1048.425049,1048.425049,2975820032,
8/20/2017,1047.327515,1049.07251,1017.469971,1021.914978,1021.914978,2109769984,
8/21/2017,1022.619995,1027.285034,997.1500244,1000.434998,1000.434998,2800890112,
8/22/2017,999.5875244,1032.189941,918.6450195,1025.130005,1025.130005,3764239872,
8/23/2017,1022.252502,1063.944946,1019.602478,1037.880005,1037.880005,2369819904,
8/24/2017,1034.400024,1094.097534,1032.564941,1083.670044,1083.670044,2037750016,
8/25/2017,1083.204956,1113.925049,1076.837524,1092.900024,1092.900024,1727970048,
8/26/2017,1093.015015,1094.819946,1067.380005,1088.099976,1088.099976,1511609984,
8/27/2017,1086.275024,1104.147461,1079.32251,1095.719971,1095.719971,1537459968,
8/28/2017,1096.112549,1100.982544,1056.160034,1095.665039,1095.665039,1959330048,
8/29/2017,1097.30249,1156.420044,1088.032471,1144.755005,1144.755005,2486080000,
8/30/2017,1142.589966,1156.630005,1117.852539,1141.324951,1141.324951,1937849984,
8/31/2017,1138.897461,1184.012451,1137.349976,1175.847534,1175.847534,1944930048,
9/1/2017,1175.439941,1223.002441,1169.632446,1223.002441,1223.002441,2599079936,
9/2/2017,1225.35498,1243.76001,1117.310059,1144.692505,1144.692505,2722139904,
9/3/2017,1146.317505,1178.52002,1104.397461,1145.73999,1145.73999,1933190016,
9/4/2017,1147.907471,1147.907471,1027.099976,1059.077515,1059.077515,2987330048,
9/5/2017,1057.07251,1106.959961,999.5275269,1094.132446,1094.132446,2697969920,
9/6/2017,1094.147461,1154.3125,1094.147461,1149.280029,1149.280029,2172100096,
9/7/2017,1147.285034,1163.76001,1122.83252,1149.969971,1149.969971,1844620032,
9/8/2017,1151.290039,1165.25,1018.794983,1057.1875,1057.1875,2700890112,
9/9/2017,1057.452515,1077.204956,1028.527466,1056.515015,1056.515015,1386230016,
9/10/2017,1057.334961,1061.359985,987.7600098,1030.734985,1030.734985,1679090048,
9/11/2017,1030.617554,1065.41748,1024.849976,1040.317505,1040.317505,1557330048,
9/12/2017,1042.219971,1086.162476,1021.304993,1032.702515,1032.702515,1864530048,
9/13/2017,1032.994995,1032.994995,947.4799805,970.647522,970.647522,2219409920,
9/14/2017,968.8425293,980.1500244,788.4650269,788.7374878,788.7374878,2716310016,
9/15/2017,791.5750122,933.3624878,736.6550293,909.3800049,909.3800049,4148069888,
9/16/2017,909.4375,952.210022,871.9475098,906.2600098,906.2600098,1818400000,
9/17/2017,901.5700073,916.2025146,861.4099731,895.7199707,895.7199707,1239149952,
9/18/2017,897.772522,1019.807495,897.772522,1016.299988,1016.299988,1943209984,
9/19/2017,1018.44751,1023.517517,967.2175293,981.2424927,981.2424927,1563980032,
9/20/2017,979.0900269,1007.847473,964.4324951,976.4874878,976.4874878,1213830016,
9/21/2017,975.3674927,979.1049805,903.4074707,907.7600098,907.7600098,1411480064,
9/22/2017,907.0050049,939.5675049,888.3825073,907.6749878,907.6749878,1194829952,
9/23/2017,907.4799805,954.8024902,898.6450195,948.0999756,948.0999756,928113984,
9/24/2017,949.0374756,949.0374756,916.7249756,920.710022,920.710022,768014976,
9/25/2017,920.3950195,987.5625,920.3950195,981.5175171,981.5175171,1374210048,
9/26/2017,982.102478,992.4724731,967.4749756,973.0875244,973.0875244,1043740032,
9/27/2017,973.2349854,1052.512451,971.2050171,1050.16748,1050.16748,1686880000,
9/28/2017,1049.282471,1069.827515,1027.425049,1043.682495,1043.682495,1712320000,
9/29/2017,1042.905029,1053.657471,1009.82251,1040.767456,1040.767456,1367049984,
9/30/2017,1041.527466,1089.607544,1040.214966,1084.67749,1084.67749,1207449984,
10/1/2017,1085.262451,1100.935059,1067.452515,1100.935059,1100.935059,1208210048,
10/2/2017,1098.952515,1117.557495,1094.36499,1102.329956,1102.329956,1431730048,
10/3/2017,1102.11499,1108.117554,1064.722534,1079.369995,1079.369995,1288019968,
10/4/2017,1079.842529,1088.077515,1052.60498,1057.339966,1057.339966,1116770048,
10/5/2017,1057.469971,1090.660034,1041.012451,1082.102539,1082.102539,1161769984,
10/6/2017,1081.11499,1103.317505,1080.132446,1092.702515,1092.702515,1069939968,
10/7/2017,1092.337524,1110.969971,1080.262451,1106.722534,1106.722534,906928000,
10/8/2017,1107.41748,1156.035034,1101.410034,1152.619995,1152.619995,1313869952,
10/9/2017,1153.630005,1219.67749,1141.0625,1193.005005,1193.005005,1968739968,
10/10/2017,1194.05249,1230.54248,1191.275024,1195.497559,1195.497559,1597139968,
10/11/2017,1197.3125,1218.432495,1187.907471,1206.619995,1206.619995,1222279936,
10/12/2017,1207.39502,1361.727539,1205.5,1361.727539,1361.727539,2791610112,
10/13/2017,1366.040039,1460.074951,1359.212524,1411.80249,1411.80249,3615480064,
10/14/2017,1410.882446,1459.425049,1397.910034,1457.94751,1457.94751,1669030016,
10/15/2017,1458.98999,1463.119995,1369.652466,1419.547485,1419.547485,1976039936,
10/16/2017,1421.892456,1444.057495,1386.05249,1431.397461,1431.397461,2008070016,
10/17/2017,1435.39502,1450.087524,1368.180054,1401.377441,1401.377441,1821570048,
10/18/2017,1400.954956,1400.954956,1287.859985,1397.672485,1397.672485,2399269888,
10/19/2017,1395.935059,1436.087524,1382.765015,1427.130005,1427.130005,1780540032,
10/20/2017,1427.027466,1515.027466,1406.807495,1502.862549,1502.862549,2354429952,
10/21/2017,1499.19751,1548.719971,1491.267456,1507.900024,1507.900024,2207099904,
10/22/2017,1509.165039,1519.064941,1448.084961,1502.10498,1502.10498,2034630016,
10/23/2017,1501.5,1518.897461,1433.117554,1482.579956,1482.579956,2401840128,
10/24/2017,1483.880005,1483.880005,1376.045044,1381.660034,1381.660034,2735699968,
10/25/2017,1381.150024,1438.58252,1349.469971,1437.699951,1437.699951,1966989952,
10/26/2017,1436.987549,1494.199951,1430.305054,1476.20752,1476.20752,1905040000,
10/27/2017,1474.935059,1497.097534,1432.204956,1445.224976,1445.224976,1710130048,
10/28/2017,1446.954956,1469.180054,1422.297485,1438.272461,1438.272461,1403920000,
10/29/2017,1438.609985,1563.92749,1431.14502,1538.462524,1538.462524,2859040000,
10/30/2017,1528.712524,1553.747559,1510.212524,1532.632446,1532.632446,1772150016,
10/31/2017,1533.005005,1617.607544,1525.83252,1617.099976,1617.099976,2311379968,
11/1/2017,1610.242554,1691.827515,1594.469971,1691.827515,1691.827515,2870320128,
11/2/2017,1694.442505,1841.83252,1689.680054,1769.625,1769.625,4653770240,
11/3/2017,1771.882446,1865.32251,1750.734985,1801.939941,1801.939941,3369860096,
